ID,ID_SRC,RA_1,DEC_1,EXT_LIKE,DET_LIKE,z,z_type,T_300kpc,T_300kpc_L,T_300kpc_U,L_300kpc,L_300kpc_L,L_300kpc_U,Lbol_300kpc,Lbol_300kpc_L,Lbol_300kpc_U,F_300kpc,F_300kpc_L,F_300kpc_U,T_500kpc,T_500kpc_L,T_500kpc_U,L_500kpc,L_500kpc_L,L_500kpc_U,Lbol_500kpc,Lbol_500kpc_L,Lbol_500kpc_U,F_500kpc,F_500kpc_L,F_500kpc_U,SNR_MAX,R_SNR_MAX,source_id,ref_epoch,ra_2,dec_2,parallax,pmra,pmdec,radial_velocity,propagated_epoch,propagated_dec,propagated_ra,GroupID,GroupSize,Separation
eFEDS J090739.7-010633,10976,136.91568575500088,-1.1094135819651616,6.503172,29.668524,0.217849999666214,1,-1.0,-1.0,-1.0,4.6153E42,3.5135E42,5.8857E42,7.7777E42,5.734E42,1.0989E43,2.9514E-14,2.2706E-14,3.6445E-14,-1.0,-1.0,-1.0,5.1025E42,3.719E42,6.7557E42,8.5809E42,6.0798E42,1.233E43,3.2126E-14,2.4173E-14,4.1981E-14,4.93,1.1028,3841963286971842176,2016.0,136.95807370233024,-1.0497135358245362,1.5540642006538905,-0.24894347049697796,0.5979240553093214,,"(136.95807477435008, -1.0497161102197743, 1.5540642006538883, -0.2489434707019286, 0.5979240552239891, -9.61560360807747E-8)",-1.0497161102197743,136.95807477435008,124,2,263.562761227027
eFEDS J090750.1+025006,4691,136.95911614434837,2.835065832196089,22.582048,53.9892,0.64752,0,-1.0,-1.0,-1.0,4.1337E43,3.3803E43,5.1135E43,1.6829E44,1.1323E44,2.2846E44,2.8859E-14,2.4077E-14,3.473E-14,-1.0,-1.0,-1.0,5.7726E43,4.8448E43,6.9609E43,2.365E44,1.5804E44,3.123E44,4.0196E-14,3.4379E-14,4.7075E-14,6.15,1.3332,577301191504403200,2016.0,137.01335094342676,2.806309170561126,-0.8117567188273075,-1.1098957253364947,0.25690360972678195,,"(137.0133557278822, 2.806308064448352, -0.8117567188273045, -1.1098957242861722, 0.25690361426443226, 5.695510231299933E-7)",2.806308064448352,137.0133557278822,125,8,220.8011568808488
eFEDS J090750.1+025006,4691,136.95911614434837,2.835065832196089,22.582048,53.9892,0.64752,0,-1.0,-1.0,-1.0,4.1337E43,3.3803E43,5.1135E43,1.6829E44,1.1323E44,2.2846E44,2.8859E-14,2.4077E-14,3.473E-14,-1.0,-1.0,-1.0,5.7726E43,4.8448E43,6.9609E43,2.365E44,1.5804E44,3.123E44,4.0196E-14,3.4379E-14,4.7075E-14,6.15,1.3332,577484294549941504,2016.0,136.8916856912181,2.8548912252837892,0.03949660971900193,0.009489971357090005,0.017804834765956713,,"(136.89168565030772, 2.854891148624084, 0.03949660971900193, 0.009489971356456812, 0.017804834766294207, -3.6714625097725546E-9)",2.854891148624084,136.89168565030772,125,8,252.73726481756952
eFEDS J090750.1+025006,4691,136.95911614434837,2.835065832196089,22.582048,53.9892,0.64752,0,-1.0,-1.0,-1.0,4.1337E43,3.3803E43,5.1135E43,1.6829E44,1.1323E44,2.2846E44,2.8859E-14,2.4077E-14,3.473E-14,-1.0,-1.0,-1.0,5.7726E43,4.8448E43,6.9609E43,2.365E44,1.5804E44,3.123E44,4.0196E-14,3.4379E-14,4.7075E-14,6.15,1.3332,577484363269427200,2016.0,136.88624544969173,2.8633567998664105,1.1932245458397994,1.5993867903391714,-0.051248135489931644,,"(136.88623855483488, 2.8633570205180843, 1.193224545839791, 1.5993867906472206, -0.051248125875398044, -7.644665837385813E-7)",2.8633570205180843,136.88623855483488,125,8,281.1323706300958
eFEDS J090750.1+025006,4691,136.95911614434837,2.835065832196089,22.582048,53.9892,0.64752,0,-1.0,-1.0,-1.0,4.1337E43,3.3803E43,5.1135E43,1.6829E44,1.1323E44,2.2846E44,2.8859E-14,2.4077E-14,3.473E-14,-1.0,-1.0,-1.0,5.7726E43,4.8448E43,6.9609E43,2.365E44,1.5804E44,3.123E44,4.0196E-14,3.4379E-14,4.7075E-14,6.15,1.3332,577490307504181248,2016.0,136.9311765869057,2.8770460738063446,0.6504268365495647,1.0675226274252276,-0.26911592412327145,,"(136.93117198482702, 2.8770472324998977, 0.6504268365495623, 1.067522628510177, -0.2691159198194878, -6.638075506702373E-7)",2.8770472324998977,136.93117198482702,125,8,181.48339792706628
eFEDS J090751.9+024647,13368,136.9666126087501,2.7797385680095714,7.5332756,21.105995,0.6177700161933899,1,-1.0,-1.0,-1.0,2.1972E43,1.5018E43,2.9714E43,4.9174E43,3.302E43,7.8754E43,1.4381E-14,9.8583E-15,1.875E-14,-1.0,-1.0,-1.0,3.3981E43,2.4226E43,4.5983E43,7.7803E43,5.3687E43,1.207E44,2.2295E-14,1.6149E-14,2.8415E-14,4.06,1.3521,577301191504403200,2016.0,137.01335094342676,2.806309170561126,-0.8117567188273075,-1.1098957253364947,0.25690360972678195,,"(137.0133557278822, 2.806308064448352, -0.8117567188273045, -1.1098957242861722, 0.25690361426443226, 5.695510231299933E-7)",2.806308064448352,137.0133557278822,125,8,193.38633536227167
eFEDS J090752.9+013407,2074,136.97054831993196,1.5687113200473086,9.430615,17.895164,0.16346000134944916,1,-1.0,-1.0,-1.0,4.9312E42,3.8211E42,5.9539E42,1.1007E43,8.4031E42,1.4022E43,6.9153E-14,5.343E-14,8.3301E-14,-1.0,-1.0,-1.0,6.3751E42,4.4445E42,8.0837E42,1.4252E43,9.7246E42,1.8847E43,8.9176E-14,6.1761E-14,1.1327E-13,7.56,2.1247,3843671855026439424,2016.0,136.89844230465346,1.5632604355334097,1.71636052177509,-18.21699337492625,-1.005987248041505,,"(136.8985207681337, 1.5632647668659292, 1.7163605217734768, -18.216993412475116, -1.005986567462945, -6.908683018781965E-5)",1.5632647668659292,136.8985207681337,,,259.9429006143196
eFEDS J090754.5+005738,5219,136.977235775316,0.9606617013960829,16.634935,58.382286,0.7375,0,-1.0,-1.0,-1.0,5.2555E43,4.3347E43,6.3524E43,2.5545E44,1.8212E44,3.2213E44,2.8406E-14,2.3682E-14,3.3648E-14,-1.0,-1.0,-1.0,7.826E43,6.6108E43,9.3291E43,3.8249E44,2.7098E44,4.749E44,4.2272E-14,3.6331E-14,4.9836E-14,6.45,1.4309,3843562316180630656,2016.0,137.00738586534663,0.9189514023802883,-0.33793476134858125,0.11007795625707578,-0.4187504464535857,,"(137.00738539133891, 0.9189532053335994, -0.3379347613485811, 0.1100779563126366, -0.4187504464389797, 1.9761723517238372E-7)",0.9189532053335994,137.00738539133891,,,185.26375830247724
eFEDS J090757.5+025427,9569,136.98996563184352,2.9077334368182184,9.204806,32.27432,0.7976199984550476,1,-1.0,-1.0,-1.0,6.1094E43,4.759E43,7.8685E43,1.578E44,1.201E44,2.2585E44,2.2842E-14,1.8283E-14,2.7939E-14,-1.0,-1.0,-1.0,8.3594E43,6.5617E43,1.0433E44,2.1443E44,1.66E44,3.0682E44,3.143E-14,2.4778E-14,3.7274E-14,5.36,1.0507,577302668973612032,2016.0,137.04105299575454,2.8871280787703277,-0.8322218393948959,-2.0075470083428852,-2.312632448835322,,"(137.04106165034509, 2.887138035937783, -0.8322218393948738, -2.007547025937843, -2.312632433561297, 4.014421068444337E-6)",2.887138035937783,137.04106165034509,125,8,198.10805847219598
eFEDS J090757.5+025427,9569,136.98996563184352,2.9077334368182184,9.204806,32.27432,0.7976199984550476,1,-1.0,-1.0,-1.0,6.1094E43,4.759E43,7.8685E43,1.578E44,1.201E44,2.2585E44,2.2842E-14,1.8283E-14,2.7939E-14,-1.0,-1.0,-1.0,8.3594E43,6.5617E43,1.0433E44,2.1443E44,1.66E44,3.0682E44,3.143E-14,2.4778E-14,3.7274E-14,5.36,1.0507,577490307504181248,2016.0,136.9311765869057,2.8770460738063446,0.6504268365495647,1.0675226274252276,-0.26911592412327145,,"(136.93117198482702, 2.8770472324998977, 0.6504268365495623, 1.067522628510177, -0.2691159198194878, -6.638075506702373E-7)",2.8770472324998977,136.93117198482702,125,8,238.51282125925934
eFEDS J090803.8+020045,2234,137.01623070920107,2.012654991051035,15.425119,117.39721,0.46825000643730164,1,-1.0,-1.0,-1.0,4.0539E43,3.5178E43,4.6268E43,1.1207E44,9.3958E43,1.4038E44,5.5159E-14,4.8216E-14,6.2794E-14,-1.0,-1.0,-1.0,4.9107E43,4.286E43,5.5919E43,1.3589E44,1.1386E44,1.6826E44,6.7175E-14,5.8766E-14,7.5996E-14,8.54,1.1955,577183681198774528,2016.0,136.94188880779294,2.0259146184811514,-1.1544471136017713,0.03117806705651456,-0.0267404995317564,,"(136.9418886734701, 2.0259147336138574, -1.154447113601771, 0.031178067058730736, -0.026740499529172443, 5.205968439264172E-10)",2.0259147336138574,136.9418886734701,,,271.69143495422543
eFEDS J090806.4+032613,12592,137.02703470623774,3.436994817167934,7.050894,18.64796,0.739955,0,-1.0,-1.0,-1.0,2.8217E43,1.8352E43,4.1424E43,5.9141E43,3.8964E43,8.8636E43,1.1097E-14,7.5989E-15,1.5456E-14,-1.0,-1.0,-1.0,3.7761E43,2.3728E43,5.5757E43,8.0281E43,5.0347E43,1.1918E44,1.5127E-14,9.7603E-15,2.0786E-14,3.22,0.8923,579025363175386112,2016.0,137.06502834649842,3.4103250967689407,-0.36129637623559846,-0.5302170587214896,0.25203180555500165,,"(137.06503063342728, 3.4103240116319973, -0.36129637623559807, -0.5302170581230742, 0.2520318068139275, 3.3981526772543583E-7)",3.4103240116319973,137.06503063342728,126,2,166.92022909286905
eFEDS J090806.4+032613,12592,137.02703470623774,3.436994817167934,7.050894,18.64796,0.739955,0,-1.0,-1.0,-1.0,2.8217E43,1.8352E43,4.1424E43,5.9141E43,3.8964E43,8.8636E43,1.1097E-14,7.5989E-15,1.5456E-14,-1.0,-1.0,-1.0,3.7761E43,2.3728E43,5.5757E43,8.0281E43,5.0347E43,1.1918E44,1.5127E-14,9.7603E-15,2.0786E-14,3.22,0.8923,579073741687030784,2016.0,136.97516736326,3.4836966330193335,-0.21435241058565413,0.09568452333095773,-0.6268377388274956,,"(136.9751669505223, 3.483699331904043, -0.21435241058565385, 0.09568452360534031, -0.6268377387856106, 6.682104650068786E-7)",3.483699331904043,136.9751669505223,126,2,251.0151429161871
eFEDS J090806.9+042351,6554,137.0289338631999,4.3977258358911,33.207058,56.688286,0.20465999841690063,1,-1.0,-1.0,-1.0,6.8395E42,6.0858E42,7.7348E42,1.6665E43,1.4605E43,1.9431E43,5.9051E-14,5.2631E-14,6.6772E-14,-1.0,-1.0,-1.0,1.0739E43,9.5928E42,1.2001E43,2.6162E43,2.2852E43,3.0192E43,9.2534E-14,8.2908E-14,1.0388E-13,8.41,2.6878,579985305545766656,2016.0,137.00040699629184,4.349759731846333,-0.23305682619837997,-2.1410340047291196,2.424715708444924,,"(137.0004162412614, 4.349749292098087, -0.23305682619837312, -2.141033975055509, 2.4247157346465893, 1.5993139746869673E-5)",4.349749292098087,137.0004162412614,127,4,200.7713791548707
eFEDS J090806.9+042351,6554,137.0289338631999,4.3977258358911,33.207058,56.688286,0.20465999841690063,1,-1.0,-1.0,-1.0,6.8395E42,6.0858E42,7.7348E42,1.6665E43,1.4605E43,1.9431E43,5.9051E-14,5.2631E-14,6.6772E-14,-1.0,-1.0,-1.0,1.0739E43,9.5928E42,1.2001E43,2.6162E43,2.2852E43,3.0192E43,9.2534E-14,8.2908E-14,1.0388E-13,8.41,2.6878,579987126611919360,2016.0,137.0946257228263,4.416043288825117,-0.06316339826209613,-0.21737883230241645,-0.3157335699532741,,"(137.0946266615498, 4.416044648233544, -0.0631633982620961, -0.21737883270072192, -0.315733569679045, 8.287169713616425E-7)",4.416044648233544,137.0946266615498,127,4,244.84348025457342
eFEDS J090806.9+042351,6554,137.0289338631999,4.3977258358911,33.207058,56.688286,0.20465999841690063,1,-1.0,-1.0,-1.0,6.8395E42,6.0858E42,7.7348E42,1.6665E43,1.4605E43,1.9431E43,5.9051E-14,5.2631E-14,6.6772E-14,-1.0,-1.0,-1.0,1.0739E43,9.5928E42,1.2001E43,2.6162E43,2.2852E43,3.0192E43,9.2534E-14,8.2908E-14,1.0388E-13,8.41,2.6878,579999118160614784,2016.0,137.04310371059464,4.430553216784722,0.45814124632278747,0.2538217161163081,-2.3851565315196197,,"(137.0431026144756, 4.430563486208677, 0.45814124632278, 0.2538217196412656, -2.3851565311444247, -4.473556932990597E-6)",4.430563486208677,137.0431026144756,127,4,128.6905890312778
eFEDS J090806.9+042351,6554,137.0289338631999,4.3977258358911,33.207058,56.688286,0.20465999841690063,1,-1.0,-1.0,-1.0,6.8395E42,6.0858E42,7.7348E42,1.6665E43,1.4605E43,1.9431E43,5.9051E-14,5.2631E-14,6.6772E-14,-1.0,-1.0,-1.0,1.0739E43,9.5928E42,1.2001E43,2.6162E43,2.2852E43,3.0192E43,9.2534E-14,8.2908E-14,1.0388E-13,8.41,2.6878,580000080234649728,2016.0,136.98295784815974,4.453743652737146,1.6095242129834681,-0.7068419870080821,-1.6850237944014006,,"(136.98296090072492, 4.453750907700701, 1.6095242129834528, -0.7068419939793698, -1.6850237914770136, -7.389888912065569E-7)",4.453750907700701,136.98296090072492,127,4,260.58968394738037
eFEDS J090811.6-014811,3984,137.04864321412535,-1.8032178950518143,13.372014,72.515724,0.03999999910593033,1,-1.0,-1.0,-1.0,1.3433E41,1.043E41,1.6352E41,2.151E41,1.6601E41,2.6343E41,3.5522E-14,2.7571E-14,4.3089E-14,-1.0,-1.0,-1.0,1.3444E41,1.043E41,1.6363E41,2.1523E41,1.6601E41,2.6433E41,3.5534E-14,2.7571E-14,4.3145E-14,6.62,1.2063,5763200113791528064,2016.0,137.10936816904893,-1.8066211650493578,-0.7465689489923428,0.2164073519974541,-0.456066109803156,,"(137.10936723683167, -1.8066192014313847, -0.7465689489923423, 0.21640735176351916, -0.4560661099141593, 1.2159227338130467E-7)",-1.8066192014313847,137.10936723683167,,,218.8408520210329
eFEDS J090816.3+033416,11470,137.06805383442614,3.5712816731267307,7.864993,22.827396,0.13653,0,-1.0,-1.0,-1.0,2.1436E42,1.6166E42,2.6507E42,3.6554E42,2.704E42,4.7658E42,4.2432E-14,3.2184E-14,5.2709E-14,-1.0,-1.0,-1.0,2.4216E42,1.7153E42,3.1004E42,4.1659E42,2.9417E42,5.5759E42,4.8066E-14,3.4514E-14,6.1848E-14,5.35,1.5637,579076387386930304,2016.0,137.0721248008161,3.6067706243328606,2.0119915618072777,-2.3211940055996423,-0.8920942005247092,,"(137.07213481468034, 3.6067744652939466, 2.011991561807242, -2.3211940154079804, -0.8920941750035563, -1.0948520589204811E-6)",3.6067744652939466,137.07213481468034,,,128.61261025208424
eFEDS J090817.2-013034,15548,137.07169070284453,-1.5095820195872398,14.10103,18.151833,0.3312700092792511,1,-1.0,-1.0,-1.0,5.0435E42,3.9847E42,6.4012E42,2.2015E43,1.5166E43,2.9115E43,1.6151E-14,1.2847E-14,2.048E-14,-1.0,-1.0,-1.0,7.4184E42,5.8083E42,9.2035E42,3.2264E43,2.1596E43,4.247E43,2.3791E-14,1.8549E-14,2.9463E-14,4.56,1.4398,3841872882204977152,2016.0,136.98916959387853,-1.50506423276843,0.7393528426722785,-0.7212791694875851,0.3448563308602324,,"(136.98917270045783, -1.505065717566519, 0.7393528426722772, -0.7212791699786947, 0.3448563298330527, -3.079585912597572E-7)",-1.505065717566519,136.98917270045783,128,2,297.4067643623021
eFEDS J090817.2-013034,15548,137.07169070284453,-1.5095820195872398,14.10103,18.151833,0.3312700092792511,1,-1.0,-1.0,-1.0,5.0435E42,3.9847E42,6.4012E42,2.2015E43,1.5166E43,2.9115E43,1.6151E-14,1.2847E-14,2.048E-14,-1.0,-1.0,-1.0,7.4184E42,5.8083E42,9.2035E42,3.2264E43,2.1596E43,4.247E43,2.3791E-14,1.8549E-14,2.9463E-14,4.56,1.4398,3841873569399784832,2016.0,137.0505106620088,-1.4556378285592324,0.1256620149058948,0.048650000284716804,0.10016713746173277,,"(137.0505104524759, -1.455638259834408, 0.1256620149058948, 0.048650000294022284, 0.10016713745721322, -3.5152434636370866E-8)",-1.455638259834408,137.0505104524759,128,2,208.62091245100785
eFEDS J090821.6-014115,16287,137.090310788336,-1.6876013326523267,8.560789,18.422676,0.19990000128746033,1,-1.0,-1.0,-1.0,2.9309E42,2.1754E42,3.6276E42,5.2304E42,3.798E42,7.2218E42,2.4474E-14,1.8231E-14,3.0317E-14,-1.0,-1.0,-1.0,3.5207E42,2.4223E42,4.6216E42,6.3171E42,4.3604E42,8.8612E42,2.9557E-14,2.0562E-14,3.8388E-14,5.68,1.3816,3841853812549640064,2016.0,137.12940645206834,-1.6773461464957315,0.9269214431954252,-9.869455858380558,0.6661776979952269,,"(137.12944896377465, -1.6773490147603591, 0.926921443195169, -9.869455872843302, 0.6661774836478085, -3.760500880223776E-5)",-1.6773490147603591,137.12944896377465,,,145.5925780180983
eFEDS J090821.9+025141,8248,137.09125329283125,2.8615265683515694,7.7280517,17.92809,0.812248,0,-1.0,-1.0,-1.0,4.4905E43,2.8927E43,6.3651E43,8.8431E43,6.0783E43,1.2512E44,1.3462E-14,9.2617E-15,1.8455E-14,-1.0,-1.0,-1.0,6.8348E43,4.6838E43,9.6743E43,1.3585E44,9.7511E43,1.8651E44,2.0843E-14,1.4938E-14,2.7418E-14,4.08,1.2695,577302668973612032,2016.0,137.04105299575454,2.8871280787703277,-0.8322218393948959,-2.0075470083428852,-2.312632448835322,,"(137.04106165034509, 2.887138035937783, -0.8322218393948738, -2.007547025937843, -2.312632433561297, 4.014421068444337E-6)",2.887138035937783,137.04106165034509,125,8,202.6519746166423
eFEDS J090838.0+015226,1479,137.15853464345503,1.874050993804335,42.931152,183.57303,0.2640700042247772,1,-1.0,-1.0,-1.0,2.0577E43,1.8631E43,2.2304E43,4.6429E43,4.1069E43,5.1884E43,9.9674E-14,8.9964E-14,1.0792E-13,2.4922543722937722,1.9096314883763492,3.556337376872711,2.7877E43,2.5345E43,3.0088E43,6.3027E43,5.5682E43,7.0297E43,1.3456E-13,1.229E-13,1.4546E-13,11.63,2.2408,3843775621436066944,2016.0,137.18011676584726,1.8059121976960772,0.010604021476540324,0.5141642797846788,0.2454095395826698,,"(137.18011455098429, 1.8059111410716697, 0.010604021476540314, 0.5141642794857147, 0.2454095402090353, -1.0904193443104277E-5)",1.8059111410716697,137.18011455098429,,,257.2993259445525
eFEDS J090843.9-013034,4974,137.18307738978214,-1.5094748459037826,6.8801494,44.81356,0.254720002412796,1,-1.0,-1.0,-1.0,3.7729E42,2.8211E42,4.7576E42,1.3621E43,9.3157E42,1.8554E43,2.1154E-14,1.5749E-14,2.6404E-14,-1.0,-1.0,-1.0,4.8224E42,3.4641E42,6.0302E42,1.7236E43,1.1759E43,2.3476E43,2.6984E-14,1.9433E-14,3.3738E-14,4.99,1.2619,3841865632300179328,2016.0,137.18029766826257,-1.5078658656464103,0.1570615220713162,-0.9779921183151035,0.04489646477683187,,"(137.1803018805206, -1.5078660589506294, 0.15706152207131577, -0.9779921184019531, 0.04489646288484677, -2.1739182034578638E-6)",-1.5078660589506294,137.1803018805206,,,11.546018461896006
eFEDS J090849.7+042241,2460,137.20722068230387,4.378317229427273,45.567486,128.33601,0.79625,0,-1.0,-1.0,-1.0,1.2813E44,1.0938E44,1.4817E44,3.9627E44,3.2573E44,5.4702E44,5.237E-14,4.6231E-14,5.9497E-14,-1.0,-1.0,-1.0,1.7571E44,1.5344E44,2.0185E44,5.3993E44,4.5327E44,7.5184E44,7.2239E-14,6.4552E-14,8.0793E-14,8.85,1.1505,579983037803031808,2016.0,137.19617475134655,4.333841993489842,0.06797942475804973,-0.2781522198686124,0.05008316490258661,,"(137.19617595238054, 4.333841777853993, 0.06797942475804972, -0.27815221978927807, 0.050083165343193604, -4.1857391890456903E-7)",4.333841777853993,137.19617595238054,,,164.94711665604834
eFEDS J090913.8-001214,885,137.3078528886296,-0.20401591577567665,67.62257,243.91013,0.3095400035381317,1,3.117740962115034,2.3359987349438924,4.4905505042915275,3.9787E43,3.6571E43,4.3136E43,9.5871E43,8.4998E43,1.1056E44,1.3627E-13,1.2488E-13,1.4681E-13,2.8426539132757225,2.1327211217864916,4.28205511419939,5.4956E43,5.0674E43,5.9324E43,1.325E44,1.1788E44,1.52E44,1.8775E-13,1.7343E-13,2.0237E-13,14.52,2.2398,3842853371698670336,2016.0,137.32348724116937,-0.22518985356805157,2.611007059854816,-0.892723954228692,-2.390494941050916,,"(137.32349108487165, -0.2251795611592771, 2.6110070598547677, -0.8927239535983839, -2.3904949412862018, -8.883739453898091E-7)",-0.2251795611592771,137.32349108487165,129,4,94.73197590675409
eFEDS J090913.8-001214,885,137.3078528886296,-0.20401591577567665,67.62257,243.91013,0.3095400035381317,1,3.117740962115034,2.3359987349438924,4.4905505042915275,3.9787E43,3.6571E43,4.3136E43,9.5871E43,8.4998E43,1.1056E44,1.3627E-13,1.2488E-13,1.4681E-13,2.8426539132757225,2.1327211217864916,4.28205511419939,5.4956E43,5.0674E43,5.9324E43,1.325E44,1.1788E44,1.52E44,1.8775E-13,1.7343E-13,2.0237E-13,14.52,2.2398,3842853440418155392,2016.0,137.3131849379147,-0.2166119131590975,-1.6861412819366564,-1.8899618801781408,0.2839993210685722,,"(137.31319307530876, -0.21661313593394993, -1.6861412819366388, -1.8899618803305913, 0.2839993200537775, 7.716805103687217E-7)",-0.21661313593394993,137.31319307530876,129,4,49.256520990177535
eFEDS J090913.8-001214,885,137.3078528886296,-0.20401591577567665,67.62257,243.91013,0.3095400035381317,1,3.117740962115034,2.3359987349438924,4.4905505042915275,3.9787E43,3.6571E43,4.3136E43,9.5871E43,8.4998E43,1.1056E44,1.3627E-13,1.2488E-13,1.4681E-13,2.8426539132757225,2.1327211217864916,4.28205511419939,5.4956E43,5.0674E43,5.9324E43,1.325E44,1.1788E44,1.52E44,1.8775E-13,1.7343E-13,2.0237E-13,14.52,2.2398,3842877801472694656,2016.0,137.32860793226826,-0.1818873366744192,0.9503599295019864,2.9516873895460947,-2.202193648715469,,"(137.3285952235502, -0.1818778550073161, 0.95035992950195, 2.9516873879952588, -2.2021936507936433, -5.083552632156845E-6)",-0.1818778550073161,137.3285952235502,129,4,109.21318451640235
eFEDS J090913.8-001214,885,137.3078528886296,-0.20401591577567665,67.62257,243.91013,0.3095400035381317,1,3.117740962115034,2.3359987349438924,4.4905505042915275,3.9787E43,3.6571E43,4.3136E43,9.5871E43,8.4998E43,1.1056E44,1.3627E-13,1.2488E-13,1.4681E-13,2.8426539132757225,2.1327211217864916,4.28205511419939,5.4956E43,5.0674E43,5.9324E43,1.325E44,1.1788E44,1.52E44,1.8775E-13,1.7343E-13,2.0237E-13,14.52,2.2398,3842878145070115712,2016.0,137.29581820781078,-0.14437395237984774,0.6408094045201257,0.1829504177820331,-1.7150436418262642,,"(137.2958174201051, -0.14436656816416768, 0.6408094045201203, 0.18295041772261844, -1.7150436418325727, -1.6537259982170996E-6)",-0.14436656816416768,137.2958174201051,129,4,219.06512694196064
eFEDS J090915.3-010104,2004,137.31388686698693,-1.017840711347423,28.8354,130.69429,0.821535,0,-1.0,-1.0,-1.0,1.2471E44,1.0707E44,1.4586E44,3.5653E44,3.0113E44,4.7387E44,4.6049E-14,4.0501E-14,5.221E-14,-1.0,-1.0,-1.0,1.7988E44,1.5329E44,2.0748E44,5.0955E44,4.3227E44,6.7503E44,6.6311E-14,5.8591E-14,7.4351E-14,9.13,1.6658,3841918821174899840,2016.0,137.3913329001185,-1.0472268889220469,-0.3123524727185736,0.3429401924715236,-0.031248637633553233,,"(137.39133142332378, -1.047226754379301, -0.31235247271857347, 0.3429401924568028, -0.03124863779510428, 1.35241760180021E-7)",-1.047226754379301,137.39133142332378,130,4,298.1541452848805
eFEDS J090915.3-010104,2004,137.31388686698693,-1.017840711347423,28.8354,130.69429,0.821535,0,-1.0,-1.0,-1.0,1.2471E44,1.0707E44,1.4586E44,3.5653E44,3.0113E44,4.7387E44,4.6049E-14,4.0501E-14,5.221E-14,-1.0,-1.0,-1.0,1.7988E44,1.5329E44,2.0748E44,5.0955E44,4.3227E44,6.7503E44,6.6311E-14,5.8591E-14,7.4351E-14,9.13,1.6658,3841918825470600576,2016.0,137.37513353758536,-1.0443838626107131,0.3806766145894635,0.26042794907959044,0.010291563167717553,,"(137.37513241611205, -1.0443839069216099, 0.3806766145894634, 0.26042794908326194, 0.010291563074806496, -6.356597085268525E-8)",-1.0443839069216099,137.37513241611205,130,4,240.26713264211247
eFEDS J090915.3-010104,2004,137.31388686698693,-1.017840711347423,28.8354,130.69429,0.821535,0,-1.0,-1.0,-1.0,1.2471E44,1.0707E44,1.4586E44,3.5653E44,3.0113E44,4.7387E44,4.6049E-14,4.0501E-14,5.221E-14,-1.0,-1.0,-1.0,1.7988E44,1.5329E44,2.0748E44,5.0955E44,4.3227E44,6.7503E44,6.6311E-14,5.8591E-14,7.4351E-14,9.13,1.6658,3841919096052796544,2016.0,137.3141959171037,-1.0680672785749703,0.3813813353085096,-0.5173268237068505,0.03661475780266143,,"(137.31419814487012, -1.0680674362218432, 0.3813813353085093, -0.5173268237333868, 0.03661475742772041, -2.512283668655328E-7)",-1.0680674362218432,137.31419814487012,130,4,180.81968079930027
eFEDS J090915.3-010104,2004,137.31388686698693,-1.017840711347423,28.8354,130.69429,0.821535,0,-1.0,-1.0,-1.0,1.2471E44,1.0707E44,1.4586E44,3.5653E44,3.0113E44,4.7387E44,4.6049E-14,4.0501E-14,5.221E-14,-1.0,-1.0,-1.0,1.7988E44,1.5329E44,2.0748E44,5.0955E44,4.3227E44,6.7503E44,6.6311E-14,5.8591E-14,7.4351E-14,9.13,1.6658,3841966684290632192,2016.0,137.26475937057705,-0.9913758175391681,1.9079185769598506,1.9469139066877812,-0.16000174008731508,,"(137.2647509867761, -0.9913751286427764, 1.9079185769598301, 1.9469139062826628, -0.160001745016313, -7.125002081637557E-7)",-0.9913751286427764,137.2647509867761,130,4,200.8922442476682
eFEDS J090930.6+034055,638,137.37751571374073,3.682170381882623,10.306753,15.229596,0.74,0,-1.0,-1.0,-1.0,1.2465E44,1.0564E44,1.4509E44,6.7505E44,5.5923E44,8.0594E44,6.9717E-14,5.9007E-14,8.1069E-14,-1.0,-1.0,-1.0,1.3798E44,1.1198E44,1.6124E44,7.4247E44,5.9329E44,8.9923E44,7.6704E-14,6.2635E-14,9.0211E-14,11.88,0.8742,579053984837526016,2016.0,137.350703452512,3.639508645883658,0.3950760601344223,0.07778250115411582,0.6716353904093899,,"(137.35070311693835, 3.6395057541201714, 0.39507606013442176, 0.07778250090441094, 0.6716353904383064, -4.121929150077084E-7)",3.6395057541201714,137.35070311693835,131,3,181.3004772842768
eFEDS J090930.6+034055,638,137.37751571374073,3.682170381882623,10.306753,15.229596,0.74,0,-1.0,-1.0,-1.0,1.2465E44,1.0564E44,1.4509E44,6.7505E44,5.5923E44,8.0594E44,6.9717E-14,5.9007E-14,8.1069E-14,-1.0,-1.0,-1.0,1.3798E44,1.1198E44,1.6124E44,7.4247E44,5.9329E44,8.9923E44,7.6704E-14,6.2635E-14,9.0211E-14,11.88,0.8742,579054465873879552,2016.0,137.33116255506667,3.6820323876942487,-0.2533518909492681,0.03705910197544035,0.42132495501475076,,"(137.3311623951766, 3.6820305736562475, -0.2533518909492679, 0.03705910189993423, 0.4213249550213916, 2.5152739727884553E-7)",3.6820305736562475,137.3311623951766,131,3,166.52823862518275
